folder,collection_item_id,instance_id,release_id,artist,title,year,country,label,catno,genre,style,format,img,img_full
For Sale,26045425,2109829097,26045425,Jim Nabors,Galveston,1969,US,Columbia,CS 9817,Pop,Country,"Vinyl, LP, Album",images/thumbs/120fb35d09c691ba.jpeg,images/120fb35d09c691ba.jpeg
For Sale,1534660,2089984846,1534660,Jim Nabors,Jim Nabors Sings Love Me With All Your Heart,1966,US,Columbia,CS 9358,Jazz,Easy Listening,"Vinyl, LP, Album, Stereo",images/thumbs/f71980be2e560be4.jpeg,images/f71980be2e560be4.jpeg
For Sale,1632003,2109826793,1632003,Jim Nabors,Jim Nabors Sings Love Me With All Your Heart,1966,US,Columbia,CL 2558,Jazz,Easy Listening,"Vinyl, LP, Album, Mono",images/thumbs/51a981df2b92a900.jpeg,images/51a981df2b92a900.jpeg
For Sale,1760801,2089985031,1760801,Jim Nabors,Jim Nabors Sings The Lord's Prayer And Other Sacred Songs,1968,US,Columbia,CS 9716,Jazz,Gospel,"Vinyl, LP, Album, Stereo",images/thumbs/7a4f0367bc80a2ca.jpeg,images/7a4f0367bc80a2ca.jpeg
For Sale,4887595,2089984974,4887595,Jim Nabors,Kiss Me Goodbye,1968,US,Columbia,CS 9620,Pop,Easy Listening,"Vinyl, LP, Stereo",images/thumbs/edb4a9f9f446ff4d.jpeg,images/edb4a9f9f446ff4d.jpeg
For Sale,2026233,2089979837,2026233,Jimmie Rodgers (2),Child Of Clay,1967,US,A&M Records,SP-4130,Rock,Folk Rock,"Vinyl, LP, Album",images/thumbs/7b3d6b40d2ba701e.jpeg,images/7b3d6b40d2ba701e.jpeg
For Sale,3802033,2089307166,3802033,Jimmy Dorsey,Big Bands: Jimmy Dorsey,1984,US,Time Life Music,STBB-10,Jazz,Big Band,"2x, Vinyl, LP, Compilation, Mono",images/thumbs/02bf6c093ff06480.jpeg,images/02bf6c093ff06480.jpeg
For Sale,12492155,2090098045,12492155,Jimmy Martin,Greatest Bluegrass Hits,1978,US,Gusto Records (2),GT-0003,"Folk, World, & Country",Bluegrass,"Vinyl, LP, Album, Compilation",images/thumbs/d744c95903786769.jpeg,images/d744c95903786769.jpeg
For Sale,13894434,2089737584,13894434,Jindřich Bauer Brass Band,Original Böhmische Blasmusik,,US,Fiesta,FLPS 1776,"Folk, World, & Country",Volksmusik,"Vinyl, LP, Stereo",images/thumbs/3c47fd999412174c.jpeg,images/3c47fd999412174c.jpeg
For Sale,2935681,2089696085,2935681,Jo Ann Castle,Lawrence Welk's Ragtime Gal!,1967,US,Pickwick/33 Records,SPC-3072,Jazz,Ragtime,"Vinyl, LP, Album, Stereo",images/thumbs/b98e13634d2863cd.jpeg,images/b98e13634d2863cd.jpeg
For Sale,2721322,2089307179,2721322,Jo Stafford,Whispering Hope,1950.0,US,Capitol Records,SM-1696,Jazz,Big Band,"Vinyl, LP, Album",images/thumbs/e1c63cee27505cae.jpeg,images/e1c63cee27505cae.jpeg
For Sale,1597097,2089995870,1597097,Joan Baez,5,1964,US,Vanguard,VSD-79160,"Folk, World, & Country",Folk,"Vinyl, LP, Album, Stereo",images/thumbs/fed1040d56e4e621.jpeg,images/fed1040d56e4e621.jpeg
For Sale,611453,2089995892,611453,Joan Baez,Any Day Now,1968,US,Vanguard,VSD•79306/7,Rock,Folk Rock,"2x, Vinyl, LP, Album, Stereo",images/thumbs/ec9ed05390f0e40d.jpeg,images/ec9ed05390f0e40d.jpeg
For Sale,1320085,2090091518,1320085,Joan Baez,Blessed Are...,1971,US,Vanguard,VSD-6570/1,Rock,Folk Rock,"2x, Vinyl, LP, Stereo",images/thumbs/f51c99c8039ee119.jpeg,images/f51c99c8039ee119.jpeg
For Sale,2023111,2089992079,2023111,Joan Baez,Blowin' Away,1977,US,Portrait,PR 34697,Pop,Ballad,"Vinyl, LP, Album, Stereo",images/thumbs/bc2ac91de264e3e7.jpeg,images/bc2ac91de264e3e7.jpeg
For Sale,5437104,2089307240,5437104,Joan Baez,Carry It On Original Sound Track Album,1976,US,Vanguard,VSD 79313,"Folk, World, & Country",Folk,"Vinyl, LP, Album, Reissue, Stereo",images/thumbs/be55f22b12270bd1.jpeg,images/be55f22b12270bd1.jpeg
For Sale,2023101,2089995913,2023101,Joan Baez,David's Album,1969,US,Vanguard,VSD • 79308,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/0a99c41688d95ce5.jpeg,images/0a99c41688d95ce5.jpeg
For Sale,14011252,2089307276,14011252,Joan Baez,"Farewell, Angelina",1965,Switzerland,Vanguard,VSD • 79200,Rock,Acoustic,"Vinyl, LP, Album, Stereo",images/thumbs/54d5187bb8b80f0b.jpeg,images/54d5187bb8b80f0b.jpeg
For Sale,16102344,2090091804,16102344,Joan Baez,Gulf Winds,1976,US,A&M Records,SP 4603,Rock,,"Vinyl, LP, Album, Stereo",images/thumbs/28da41a8ecb79485.jpeg,images/28da41a8ecb79485.jpeg
For Sale,1957335,2089995828,1957335,Joan Baez,In Concert,1967,US,Vanguard,VSD-2122,Rock,Folk Rock,"Vinyl, LP, Album, Reissue, Stereo",images/thumbs/416a5e861cd304e4.jpeg,images/416a5e861cd304e4.jpeg
For Sale,3411737,2089988570,3411737,Joan Baez,In San Francisco,1964,US,Fantasy,5015,Blues,Folk,"Vinyl, LP, Album, Unofficial Release, Mono",images/thumbs/d0c9bc05576bdea6.jpeg,images/d0c9bc05576bdea6.jpeg
For Sale,14627113,2089307333,14627113,Joan Baez,Joan,1967,US,Vanguard,VSD-79240,Rock,Folk Rock,"Vinyl, LP, Album, Club Edition, Stereo",images/thumbs/a38c737c86ce78ca.jpeg,images/a38c737c86ce78ca.jpeg
For Sale,2237517,2089996055,2237517,Joan Baez,Joan,1968,US,Vanguard,VSD-79240,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/4fda929d68d2263e.jpeg,images/4fda929d68d2263e.jpeg
For Sale,683646,2089995954,683646,Joan Baez,Joan Baez,1960,US,Vanguard,VSD 2077,"Folk, World, & Country",Folk,"Vinyl, LP, Album, Stereo",images/thumbs/d6b8f1ebdd859286.jpeg,images/d6b8f1ebdd859286.jpeg
For Sale,1525318,2089996033,1525318,Joan Baez,Noël,1966,US,Vanguard,VSD 79230,"Folk, World, & Country",Folk,"Vinyl, LP, Album, Stereo",images/thumbs/5fe3333883d5e9c6.jpeg,images/5fe3333883d5e9c6.jpeg
For Sale,1525318,2090091133,1525318,Joan Baez,Noël,1966,US,Vanguard,VSD 79230,"Folk, World, & Country",Folk,"Vinyl, LP, Album, Stereo",images/thumbs/5fe3333883d5e9c6.jpeg,images/5fe3333883d5e9c6.jpeg
For Sale,2455864,2089996140,2455864,Joan Baez,One Day At A Time,1970,US,Vanguard,VSD 79310,"Folk, World, & Country",Folk,"Vinyl, LP, Album",images/thumbs/933da95c53a6b315.jpeg,images/933da95c53a6b315.jpeg
For Sale,2597213,2089994741,2597213,Joan Baez,The Best Of Joan Baez,1963,US,Squire Records,SQ 33001,"Folk, World, & Country",Folk Rock,"Vinyl, LP, Compilation",images/thumbs/b006599745300255.jpeg,images/b006599745300255.jpeg
For Sale,2274838,2089979883,2274838,Joan Baez,The Best Of Joan C. Baez,1977,US,A&M Records,SP-4668,"Folk, World, & Country",Folk,"Vinyl, LP, Compilation",images/thumbs/bbc72f9b33ae8b7d.jpeg,images/bbc72f9b33ae8b7d.jpeg
For Sale,5719514,2089737700,5719514,Joaquín Rodrigo,Fantasia Para Un Gentilhombre / Concierto Andaluz,1981,US,Varèse Sarabande Digital,VCDM 1000.150,Classical,Romantic,"Vinyl, LP, Album",images/thumbs/418aae36389e17f1.jpeg,images/418aae36389e17f1.jpeg
For Sale,8421882,2089984639,8421882,Joe Wilder,The Pretty Sound,1959,US,Columbia,CS 8173,Jazz,,"Vinyl, LP, Album, Stereo",images/thumbs/c33ef3781a0cd03c.jpeg,images/c33ef3781a0cd03c.jpeg
For Sale,7881905,2089302442,7881905,Johann Christoph Pepusch,Flute & Guitare,1978,France,Erato,STU 71127,Classical,Baroque,"Vinyl, LP, Stereo",images/thumbs/3ef4ba0652335477.jpeg,images/3ef4ba0652335477.jpeg
For Sale,1853238,2089737739,1853238,Johann Pachelbel,The Pachelbel Canon And Two Suites For Strings / Two Sinfonias And Concerto For Trumpet,1977,US,RCA Red Seal,FRL1-5468,Classical,Baroque,"Vinyl, LP, Album, Stereo",images/thumbs/e766aa89656dfa17.jpeg,images/e766aa89656dfa17.jpeg
For Sale,2533811,2089534797,2533811,Johann Sebastian Bach,Brandenburg Concerto No. 2 In F / Brandenburg Concerto No. 3 In G / Hungarian Dances / Finlandia,1955,US,Music Treasures Of The World,MT 19,Classical,Baroque,"Vinyl, LP",images/thumbs/39d77774b50b951c.jpeg,images/39d77774b50b951c.jpeg
For Sale,10631375,2090014138,10631375,Johann Strauss Jr.,Strauss Waltzes,1952,US,London Records,LL 685,Classical,Romantic,"Vinyl, LP, Album, Mono",images/thumbs/40a7ec65ba96545e.jpeg,images/40a7ec65ba96545e.jpeg
For Sale,15493371,2090364466,15493371,Johann Strauss Jr.,Waltzes & Polkas,1963,US,VOX (6),STPL 512.470,Classical,Romantic,"Vinyl, LP, Album, Stereo",images/thumbs/207b2970dd5e7d8e.jpeg,images/207b2970dd5e7d8e.jpeg
For Sale,4733596,2089533797,4733596,Johannes Brahms,The Piano Concerto No. 2 In B Flat,1977,Canada,Funk & Wagnalls,FW-304,Classical,Romantic,"Vinyl, LP, Album",images/thumbs/5b45926993886746.jpeg,images/5b45926993886746.jpeg
For Sale,15210512,2089737618,15210512,Johannes Brahms,"Violin Concerto In D Major, Op.77",1952,US,Classics International,CIS 1817,Classical,,"Vinyl, LP, Album, Remastered, Stereo",images/thumbs/f35d32ae5823fb1d.jpeg,images/f35d32ae5823fb1d.jpeg
For Sale,10895937,2089738099,10895937,Johannes Brahms,"Symphony No. 4 In E Minor, Opus 98",1972,US,Command,CC 11030SD,Classical,Romantic,"Vinyl, LP, Album, Stereo",images/thumbs/cc915ca69841db3d.jpeg,images/cc915ca69841db3d.jpeg
For Sale,5506713,2089737611,5506713,Johannes Brahms,"Symphony No. 4 In E Minor, Op. 98",1955,US,Columbia Masterworks,ML 4472,Classical,Romantic,"Vinyl, LP, Mono, Repress",images/thumbs/48d699628ab78a3c.jpeg,images/48d699628ab78a3c.jpeg
For Sale,3170417,2090414052,3170417,Johannes Brahms,"Double Concerto In A Minor For Violin And 'Cello Op. 102 / Variations On A Theme By Haydn, Op. 56a / Tragic Overture, Op. 81",1956,US,Columbia Masterworks,ML 5076,Classical,Romantic,"Vinyl, LP, Mono",images/thumbs/75d42e49f89717fe.jpeg,images/75d42e49f89717fe.jpeg
For Sale,3819314,2090092939,3819314,John Charles Thomas,An Affectionate Recollection,1965,US,RCA Victor,LPV-515,Pop,Opera,"Vinyl, LP, Compilation, Reissue, Remastered, Mono",images/thumbs/294e7c4f8d990425.jpeg,images/294e7c4f8d990425.jpeg
For Sale,3819314,2090092949,3819314,John Charles Thomas,An Affectionate Recollection,1965,US,RCA Victor,LPV-515,Pop,Opera,"Vinyl, LP, Compilation, Reissue, Remastered, Mono",images/thumbs/294e7c4f8d990425.jpeg,images/294e7c4f8d990425.jpeg
For Sale,15640197,2089307515,15640197,John Conlee,Greatest Hits,1983,US,MCA Records,MCA-5405,"Folk, World, & Country",Country,"Vinyl, LP, Album, Compilation, Club Edition, Stereo",images/thumbs/e604a92c752eba69.jpeg,images/e604a92c752eba69.jpeg
For Sale,2637619,2089990339,2637619,John Conlee,Greatest Hits Volume 2,1985,US,MCA Records,MCA-5642,"Folk, World, & Country",Country,"Vinyl, LP, Compilation",images/thumbs/5e10f48e166110c0.jpeg,images/5e10f48e166110c0.jpeg
For Sale,4923826,2090093254,4923826,John Conlee,Harmony,1986,US,Columbia,FC 40257,"Folk, World, & Country",,"Vinyl, LP",images/thumbs/651d140b271b8172.jpeg,images/651d140b271b8172.jpeg
For Sale,2683962,2089980192,2683962,John Conlee,Rose Colored Glasses,1978,US,ABC Records,AY-1105,Rock,Pop Rock,"Vinyl, LP, Album",images/thumbs/4f03db23b76d6e5d.jpeg,images/4f03db23b76d6e5d.jpeg
For Sale,9476275,2089509189,9476275,John F. Kennedy,A Memorial Album,1963,US,Premier (7),2099,Non-Music,Speech,"Vinyl, LP, Album",images/thumbs/6b5be31f9b22ff3f.jpeg,images/6b5be31f9b22ff3f.jpeg
For Sale,1867685,2089992247,1867685,John McCormack (2),John McCormack Sings Irish Songs,1958,US,RCA Camden,CAL 407,Pop,Folk,"Vinyl, LP, Compilation, Mono",images/thumbs/9861ee0f26a74036.jpeg,images/9861ee0f26a74036.jpeg
For Sale,4229810,2089509196,4229810,John Williams (7),Seven Great Guitar Concertos,1973,US,Columbia,M3X 31508,Classical,Baroque,"3x, Vinyl, LP",images/thumbs/371f80bd317966a7.jpeg,images/371f80bd317966a7.jpeg
For Sale,2129166,2089996523,2129166,John Williams (7),Spanish Guitar,1970,US,Westminster Gold,WGS-8109,Latin,Romantic,"Vinyl, LP, Reissue, Stereo",images/thumbs/7c0644dfa50058e1.jpeg,images/7c0644dfa50058e1.jpeg
For Sale,3630428,2089988466,3630428,John Williams (7),The Virtuoso Guitar,1968,US,Everest,3195,Classical,Baroque,"Vinyl, LP, Album, Stereo",images/thumbs/87f927c85932e4b4.jpeg,images/87f927c85932e4b4.jpeg
For Sale,3717244,2089994846,3717244,Johnny Bond,Ten Little Bottles,1965,US,Starday Records,SLP 333,"Folk, World, & Country",Country,"Vinyl, LP, Album, Mono",images/thumbs/b2cb077a6e2b3e2a.jpeg,images/b2cb077a6e2b3e2a.jpeg
For Sale,4769600,2089307622,4769600,Johnny Bond,The Best Of Johnny Bond,1969,US,Starday Records,SLP 444,"Folk, World, & Country",Country,"Vinyl, LP, Compilation, Stereo",images/thumbs/6679fc3a15f305af.jpeg,images/6679fc3a15f305af.jpeg
For Sale,7456200,2109828754,7456200,Johnny Desmond,So Nice!,1961,US,Venise,10013,Pop,Ballad,"Vinyl, LP, Stereo",images/thumbs/ceeec37669dfcd64.jpeg,images/ceeec37669dfcd64.jpeg
For Sale,6107238,2089307644,6107238,Johnny Horton,Country Style With Billy Barton And Don Hughes,1963,US,Crown Records (2),CLP 5290,"Folk, World, & Country",Country,"Vinyl, LP",images/thumbs/344c003d18fd82a8.jpeg,images/344c003d18fd82a8.jpeg
For Sale,2578550,2089984074,2578550,Johnny Horton,Honky-Tonk Man,1962,US,Columbia,CL 1721,Rock,Rockabilly,"Vinyl, LP, Album, Repress, Mono",images/thumbs/efdc88aea4dda0a3.jpeg,images/efdc88aea4dda0a3.jpeg
For Sale,3986293,2089984174,3986293,Johnny Horton,I Can't Forget You,1965,US,Columbia,CL 2299,"Folk, World, & Country",Country,"Vinyl, LP, Album, Mono",images/thumbs/b0eeb6dd4588d176.jpeg,images/b0eeb6dd4588d176.jpeg
For Sale,2747293,2089983995,2747293,Johnny Horton,Johnny Horton's Greatest Hits,1962,US,Columbia,CL 1596,"Folk, World, & Country",Country,"Vinyl, LP, Compilation, Repress, Mono",images/thumbs/5e01c1435f7fc0c2.jpeg,images/5e01c1435f7fc0c2.jpeg
For Sale,3734124,2089307724,3734124,Johnny Horton,On The Road,1969,US,Columbia,CS 9940,"Folk, World, & Country",Country,"Vinyl, LP, Stereo",images/thumbs/3015207748a6b3aa.jpeg,images/3015207748a6b3aa.jpeg
For Sale,11130971,2089307744,11130971,Johnny Horton,The Unforgettable Johnny Horton,1968,Canada,Harmony (4),HS 11291,"Folk, World, & Country",Country,"Vinyl, LP, Compilation, Stereo",images/thumbs/bd15ca343bf2cc91.jpeg,images/bd15ca343bf2cc91.jpeg
For Sale,5573741,2089988928,5573741,Johnny Horton,The Voice Of Johnny Horton,1963,US,Hilltop,JM-6012,"Folk, World, & Country",Country,"Vinyl, LP, Compilation, Mono",images/thumbs/bc2a9fc703d625e2.jpeg,images/bc2a9fc703d625e2.jpeg
For Sale,1531875,2089534476,1531875,Johnny Horton,The World Of Johnny Horton,1971,US,Columbia,G 30884,Rock,Country,"2x, Vinyl, LP, Compilation",images/thumbs/4bcbda18e57bb053.jpeg,images/4bcbda18e57bb053.jpeg
For Sale,3660776,2089987554,3660776,Johnny Maddox And His Dixie Boys,Dixieland Blues,,US,Dot Records,DLP 25131,Jazz,Ragtime,"Vinyl, LP, Album, Stereo",images/thumbs/a7ff685751229216.jpeg,images/a7ff685751229216.jpeg
For Sale,2867027,2089989381,2867027,The Johnny Mann Singers,Don't Look Back,1967,US,Liberty,LST-7535,Jazz,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/508c829a7b964ebe.jpeg,images/508c829a7b964ebe.jpeg
For Sale,3644038,2089307826,3644038,The Johnny Mann Singers,Love Is Blue,1968,US,Liberty,LST-7553,Pop,Schlager,"Vinyl, LP, Album, Stereo",images/thumbs/b8dbd0ab99040d00.jpeg,images/b8dbd0ab99040d00.jpeg
For Sale,5447211,2089989451,5447211,The Johnny Mann Singers,We Can Fly! Up-Up And Away,1967,US,Liberty,LST-7523,Jazz,Easy Listening,"Vinyl, LP, Album, Stereo",images/thumbs/b0ce406b27de2846.jpeg,images/b0ce406b27de2846.jpeg
For Sale,17088510,2090094986,17088510,Johnny Mathis,Johnny's Greatest Hits,1962,US,Columbia,CL 1133,Pop,Vocal,"Vinyl, LP, Compilation, Mono, Reissue",images/thumbs/ab85bea198338f61.jpeg,images/ab85bea198338f61.jpeg
For Sale,4134897,2089984574,4134897,Johnny Mathis,Merry Christmas,1959,US,Columbia,CS 8021,Pop,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/045f114a3c04ffd9.jpeg,images/045f114a3c04ffd9.jpeg
For Sale,2422685,2089991045,2422685,Johnny Mathis,The Sweetheart Tree,1965,US,Mercury,MG 21041,Jazz,,"Vinyl, LP, Mono",images/thumbs/e296853ae0126d5b.jpeg,images/e296853ae0126d5b.jpeg
For Sale,2246719,2089983704,2246719,Johnny Mathis,Wonderful! Wonderful!,1957,US,Columbia,CL 1028,Pop,Vocal,"Vinyl, LP, Album, Mono",images/thumbs/ee91b6ed333f761d.jpeg,images/ee91b6ed333f761d.jpeg
For Sale,12251454,2089307913,12251454,Johnny Mathis,Warm,1957,US,Columbia,CL 1078,Pop,Ballad,"Vinyl, LP, Album, Reissue, Mono",images/thumbs/8662c11dbe0f777e.jpeg,images/8662c11dbe0f777e.jpeg
For Sale,16585470,2089307934,16585470,Johnny Paycheck,"Greatest Hits, Volume II",1978,US,Epic,PE 35623,Rock,Country Rock,"Vinyl, LP, Compilation, Reissue",images/thumbs/7687240bac8e81c1.jpeg,images/7687240bac8e81c1.jpeg
For Sale,5725020,2090095226,5725020,Johnny Prophet,I'm Shooting High,,US,J&P Recording Company,JPS 1001,Jazz,Easy Listening,"Vinyl, LP",images/thumbs/1f7a27e311b35587.jpeg,images/1f7a27e311b35587.jpeg
For Sale,7502480,2089534550,7502480,Johnny Prophet,This Is My Life,1973,US,JJ Records (7),2266,Jazz,Lounge,"Vinyl, LP",images/thumbs/ce1b8ff895c7f8f3.jpeg,images/ce1b8ff895c7f8f3.jpeg
For Sale,4106142,2089990773,4106142,Johnny Rodriguez (4),All I Ever Meant To Do Was Sing,1973,US,Mercury,SRM-1-686,Pop,Country,"Vinyl, LP, Album",images/thumbs/a54f081582ddf96d.jpeg,images/a54f081582ddf96d.jpeg
For Sale,3740324,2089990793,3740324,Johnny Rodriguez (4),My Third Album,1974,US,Mercury,SRM-1-699,"Folk, World, & Country",Country,"Vinyl, LP, Album",images/thumbs/5e70fbbbd25032a4.jpeg,images/5e70fbbbd25032a4.jpeg
For Sale,10381452,2089308006,10381452,Johnny Tillotson,It Keeps Right On A-Hurtin,1962,US,Cadence (2),CLP 3058,Pop,Ballad,"Vinyl, LP, Promo, Mono",images/thumbs/6b1bfd3399e04e50.jpeg,images/6b1bfd3399e04e50.jpeg
For Sale,2172661,2089982983,2172661,The Jonah Jones Quartet,Swingin' On Broadway,1958,US,Capitol Records,T963,Jazz,,"Vinyl, LP, Album, Mono",images/thumbs/5895cd34666fa6aa.jpeg,images/5895cd34666fa6aa.jpeg
For Sale,7077109,2090410322,7077109,Joseph Haydn,Surprise Symphony No. 94 In G Major / Drum Roll Symphony No. 103 In E Flat Major,1951,US,Columbia Masterworks,ML 4453,Classical,Classical,"Vinyl, LP, Album, Mono",images/thumbs/966834570b0e6ed9.jpeg,images/966834570b0e6ed9.jpeg
For Sale,9150658,2089991580,9150658,Joshua Rifkin,Piano Rags By Scott Joplin,1970,US,Nonesuch,H-71248,Jazz,Ragtime,"Vinyl, LP, Album, Reissue",images/thumbs/b07d84f87c965935.jpeg,images/b07d84f87c965935.jpeg
For Sale,15432145,2089308108,15432145,Joshua Rifkin,Piano Rags By Scott Joplin Volume II,1972,UK,Nonesuch,H-71264,Jazz,Ragtime,"Vinyl, LP, Album",images/thumbs/ca4f55f96fe93413.jpeg,images/ca4f55f96fe93413.jpeg
For Sale,15432145,2090095602,15432145,Joshua Rifkin,Piano Rags By Scott Joplin Volume II,1972,UK,Nonesuch,H-71264,Jazz,Ragtime,"Vinyl, LP, Album",images/thumbs/ca4f55f96fe93413.jpeg,images/ca4f55f96fe93413.jpeg
For Sale,5236454,2089308125,5236454,Juca Mestre And His Brasileiros,Panorama Musical Do Brasil,1961,Italy,Audio Fidelity,AFSD 5954,Latin,Samba,"Vinyl, LP, Album, Stereo",images/thumbs/aeb86f1f0697a3a9.jpeg,images/aeb86f1f0697a3a9.jpeg
For Sale,2133842,2089308136,2133842,The Judds,Why Not Me,1984,US,RCA Victor,AHL1-5319,"Folk, World, & Country",Country,"Vinyl, LP, Album, Stereo",images/thumbs/b2a5d0aa985561ec.jpeg,images/b2a5d0aa985561ec.jpeg
For Sale,2146594,2089534554,2146594,Judy Collins,Wildflowers,1967,US,Elektra,EKS-74012,Rock,Folk Rock,"Vinyl, LP, Album, Stereo",images/thumbs/7d2b6070c66c185b.jpeg,images/7d2b6070c66c185b.jpeg
For Sale,11168781,2089983445,11168781,Judy Garland,A Star Is Born,1954,US,Columbia,BL 1201,Jazz,Soundtrack,"Vinyl, LP, Album, Mono",images/thumbs/b3c108353e633ab0.jpeg,images/b3c108353e633ab0.jpeg
For Sale,3946780,2089308177,3946780,Judy Garland,I Could Go On Singing,1963,US,Capitol Records,SW 1861,Stage & Screen,Soundtrack,"Vinyl, LP, Album, Stereo",images/thumbs/c9aef1fdfc37a79e.jpeg,images/c9aef1fdfc37a79e.jpeg
For Sale,4361441,2089982804,4361441,Judy Garland,Judy At Carnegie Hall - Judy In Person,1961,US,Capitol Records,SWBO 1569,Pop,Ballad,"2x, Vinyl, LP, Album, Stereo",images/thumbs/92858fdbd94272d7.jpeg,images/92858fdbd94272d7.jpeg
For Sale,2580963,2090096108,2580963,Judy Garland,The Hits Of Judy Garland,1964,US,Capitol Records,ST-1999,Jazz,Vocal,"Vinyl, LP, Compilation",images/thumbs/c68d90a18e013632.jpeg,images/c68d90a18e013632.jpeg
For Sale,9383594,2089308217,9383594,Judy Garland,Lady In The Dark,1953,,Command Performance Records (3),LP-10,Stage & Screen,Musical,"Vinyl, LP, Album",images/thumbs/611e03ce925ced68.jpeg,images/611e03ce925ced68.jpeg
For Sale,1659079,2089981530,1659079,Juice Newton,Juice,1981,US,Capitol Records,ST-12136,Rock,Pop Rock,"Vinyl, LP, Album",images/thumbs/a618ed806a8fdc62.jpeg,images/a618ed806a8fdc62.jpeg
For Sale,9461420,2090098358,9461420,Julian Bream,Julian Bream Plays Sonatas,1976,UK,RCA Red Seal,SB 6891,Latin,,"Vinyl, LP, Album, Stereo",images/thumbs/82fa44a0f02e65b4.jpeg,images/82fa44a0f02e65b4.jpeg
For Sale,4954814,2089993660,4954814,Julian Bream,Lute Music From The Royal Courts Of Europe,1967,US,RCA Victor Red Seal,LSC-2924,Classical,Renaissance,"Vinyl, LP, Stereo",images/thumbs/bbb8034da962580e.jpeg,images/bbb8034da962580e.jpeg
For Sale,1628538,2089520024,1628538,Julian Bream,Plays Bach,1970,US,Westminster Gold,WGM-8113,Classical,Baroque,"Vinyl, LP, Album, Mono",images/thumbs/512999bf7864e3d1.jpeg,images/512999bf7864e3d1.jpeg
For Sale,3509675,2089308290,3509675,Julian Bream,The Art Of Julian Bream,1960,US,RCA Victor Red Seal,LSC-2448,Classical,Baroque,"Vinyl, LP, Album, Stereo",images/thumbs/b4b7105a95308c50.jpeg,images/b4b7105a95308c50.jpeg
For Sale,28340305,2089308314,28340305,Julian Bream,Sonatas For Lute And Harpsichord,1969,Israel,RCA Victor Red Seal,LSC-3100,Classical,Baroque,"Vinyl, LP, Album, Stereo",images/thumbs/991c17566e45d662.jpeg,images/991c17566e45d662.jpeg
For Sale,13390705,2089984660,13390705,Julie Andrews,Broadway's Fair Julie,1962,US,Columbia,CS 8512,Pop,Vocal,"Vinyl, LP, Album, Reissue, Stereo",images/thumbs/58b65d2221aa96f7.jpeg,images/58b65d2221aa96f7.jpeg
For Sale,4693744,2109820844,4693744,Julie London,Julie Is Her Name,1955,US,Liberty,LRP 3006,Jazz,Vocal,"Vinyl, LP, Album, Misprint, Mono",images/thumbs/b46a9b30d8a5ca54.jpeg,images/b46a9b30d8a5ca54.jpeg
